,diferencia,T,xT
700,27.07370138700027,1,27.07370138700027
701,31.638306292045904,1,31.638306292045904
702,-18.452621193775506,0,-0.0
703,42.71717831482691,1,42.71717831482691
704,47.92172912137102,1,47.92172912137102
705,63.634915578209615,1,63.634915578209615
706,48.96340050961316,1,48.96340050961316
707,26.413345690454126,1,26.413345690454126
708,-52.95645467749116,0,-0.0
709,49.100740566592215,1,49.100740566592215
710,57.53673136223472,1,57.53673136223472
711,-3.044243633376364,0,-0.0
712,42.3751506225733,1,42.3751506225733
713,46.34689083941155,1,46.34689083941155
714,-14.080871045627699,0,-0.0
715,49.543877682127714,1,49.543877682127714
716,70.80314009661835,1,70.80314009661835
717,60.4888684874914,1,60.4888684874914
718,58.31844456121913,1,58.31844456121913
719,48.71998727937669,1,48.71998727937669
720,45.27059839205741,1,45.27059839205741
721,15.145108591197387,1,15.145108591197387
722,47.78892604979561,1,47.78892604979561
723,52.995308552869005,1,52.995308552869005
724,23.572583111266436,1,23.572583111266436
725,58.04972242336471,1,58.04972242336471
726,50.767459708365315,1,50.767459708365315
727,57.712142522269104,1,57.712142522269104
728,28.793103448275865,1,28.793103448275865
729,21.157972928359197,1,21.157972928359197
730,55.96223787046352,1,55.96223787046352
731,-2.978497694724387,0,-0.0
732,59.737460815047015,1,59.737460815047015
733,43.24533238197169,1,43.24533238197169
734,46.42038683655697,1,46.42038683655697
735,14.86087501118368,1,14.86087501118368
736,58.3180987202925,1,58.3180987202925
737,-8.941602067183464,0,-0.0
738,13.25930062720165,1,13.25930062720165
739,1.4956213716422317,1,1.4956213716422317
740,3.273538517574212,1,3.273538517574212
741,-20.29403148780205,0,-0.0
742,14.432266187792846,1,14.432266187792846
743,53.469117403543635,1,53.469117403543635
744,20.361485376273414,1,20.361485376273414
745,41.0174880763116,1,41.0174880763116
746,40.115416323165704,1,40.115416323165704
747,18.127022397056024,1,18.127022397056024
748,35.01668113888762,1,35.01668113888762
749,15.604916264014637,1,15.604916264014637
750,44.855421686746986,1,44.855421686746986
751,33.74555310858886,1,33.74555310858886
752,31.7581221824965,1,31.7581221824965
753,49.585406301824214,1,49.585406301824214
754,11.704105344694035,1,11.704105344694035
755,8.055942060009276,1,8.055942060009276
756,1.472245078802456,1,1.472245078802456
757,37.70823602677876,1,37.70823602677876
758,20.660567898301057,1,20.660567898301057
759,37.181503617489774,1,37.181503617489774
760,39.95634889703016,1,39.95634889703016
761,29.896624905867046,1,29.896624905867046
762,47.94652923176035,1,47.94652923176035
763,26.552651483317923,1,26.552651483317923
764,-2.7586652036403536,0,-0.0
765,45.15763445291572,1,45.15763445291572
766,33.599280818069445,1,33.599280818069445
767,58.15231965674443,1,58.15231965674443
768,61.16322701688556,1,61.16322701688556
769,30.974524868580673,1,30.974524868580673
770,20.123537061118334,1,20.123537061118334
771,46.82867730900798,1,46.82867730900798
772,54.48230668414155,1,54.48230668414155
773,-8.399104349621254,0,-0.0
774,50.71212390956026,1,50.71212390956026
775,9.424496226884486,1,9.424496226884486
776,38.212025316455694,1,38.212025316455694
777,55.63298490127758,1,55.63298490127758
778,54.34384164222874,1,54.34384164222874
779,-5.621597134252229,0,-0.0
780,38.01256002955301,1,38.01256002955301
781,16.973111395646605,1,16.973111395646605
782,28.497008540262364,1,28.497008540262364
783,39.82851773549448,1,39.82851773549448
784,29.21574549481526,1,29.21574549481526
785,53.55423917067753,1,53.55423917067753
786,16.675324675324678,1,16.675324675324678
787,55.85683297180043,1,55.85683297180043
788,71.64486434108527,1,71.64486434108527
789,57.991494032103176,1,57.991494032103176
790,6.314954383181277,1,6.314954383181277
791,-5.671282773787842,0,-0.0
792,41.25771752275475,1,41.25771752275475
793,1.1740557565891336,1,1.1740557565891336
794,41.83815565526845,1,41.83815565526845
795,52.458010583633715,1,52.458010583633715
796,19.603256806162413,1,19.603256806162413
797,33.332304177344156,1,33.332304177344156
798,47.04433497536946,1,47.04433497536946
799,43.674823724595605,1,43.674823724595605
800,29.546801409812545,1,29.546801409812545
801,31.5756196256955,1,31.5756196256955
802,50.9002206992682,1,50.9002206992682
803,42.01627166607712,1,42.01627166607712
804,21.95718534752661,1,21.95718534752661
805,55.26245670130562,1,55.26245670130562
806,48.00773369199731,1,48.00773369199731
807,36.81115225441081,1,36.81115225441081
808,62.826005961251866,1,62.826005961251866
809,55.31994981179423,1,55.31994981179423
810,57.38621000450653,1,57.38621000450653
811,48.24571836346337,1,48.24571836346337
812,13.684869907604197,1,13.684869907604197
813,40.04619169553648,1,40.04619169553648
814,32.434381088253794,1,32.434381088253794
815,48.13221406086044,1,48.13221406086044
816,20.11551376762928,1,20.11551376762928
817,55.994112924806,1,55.994112924806
818,60.94631483166515,1,60.94631483166515
819,48.363983759254836,1,48.363983759254836
820,47.56334022750776,1,47.56334022750776
821,39.541978683783036,1,39.541978683783036
822,53.374990917677835,1,53.374990917677835
823,19.582763783115276,1,19.582763783115276
824,44.8247147972354,1,44.8247147972354
825,44.34909326424871,1,44.34909326424871
826,34.19038507534083,1,34.19038507534083
827,43.691158156911584,1,43.691158156911584
828,33.90107199216412,1,33.90107199216412
829,50.97658695379993,1,50.97658695379993
830,51.41455624001825,1,51.41455624001825
831,45.405445953041784,1,45.405445953041784
832,47.827179100728465,1,47.827179100728465
833,31.297823341505087,1,31.297823341505087
834,52.70355375618534,1,52.70355375618534
835,42.48592006522822,1,42.48592006522822
836,47.180778918814184,1,47.180778918814184
837,55.154041432914404,1,55.154041432914404
838,51.769262981574535,1,51.769262981574535
839,-20.640009588158627,0,-0.0
840,6.407521002800373,1,6.407521002800373
841,51.49926609352066,1,51.49926609352066
842,25.682072307118897,1,25.682072307118897
843,-22.83435344946963,0,-0.0
844,41.58151932474456,1,41.58151932474456
845,58.539629706677765,1,58.539629706677765
846,53.63839285714286,1,53.63839285714286
847,-23.698870242785,0,-0.0
848,50.91715780411893,1,50.91715780411893
849,56.555484284797956,1,56.555484284797956
850,46.12329476774305,1,46.12329476774305
851,49.10597986974541,1,49.10597986974541
852,49.091532396297566,1,49.091532396297566
853,45.81756014165344,1,45.81756014165344
854,49.35446009389671,1,49.35446009389671
855,52.03771289537713,1,52.03771289537713
856,18.61682242990654,1,18.61682242990654
857,51.88221515810607,1,51.88221515810607
858,6.782408617894682,1,6.782408617894682
859,39.187017994858614,1,39.187017994858614
860,46.47783704248666,1,46.47783704248666
861,49.59809264305177,1,49.59809264305177
862,48.47934200459066,1,48.47934200459066
863,57.34949179046129,1,57.34949179046129
864,52.21790962018298,1,52.21790962018298
865,37.88079470198675,1,37.88079470198675
866,47.231669919152495,1,47.231669919152495
867,37.26277738728788,1,37.26277738728788
868,-0.20831049227058437,0,-0.0
869,42.03338391502276,1,42.03338391502276
870,43.9504473503097,1,43.9504473503097
871,47.02652178992873,1,47.02652178992873
872,44.737565265182745,1,44.737565265182745
873,5.6592803152658435,1,5.6592803152658435
874,53.288948069241016,1,53.288948069241016
875,52.647595861229455,1,52.647595861229455
876,16.851730894839974,1,16.851730894839974
877,35.15116447273253,1,35.15116447273253
878,15.16843994035735,1,15.16843994035735
879,50.69698099142751,1,50.69698099142751
880,52.48787956111253,1,52.48787956111253
881,33.93225032929177,1,33.93225032929177
882,49.14850436777552,1,49.14850436777552
883,30.130987292277617,1,30.130987292277617
884,56.49622799664711,1,56.49622799664711
885,42.920622096546154,1,42.920622096546154
886,51.35500482780817,1,51.35500482780817
887,40.96725630410237,1,40.96725630410237
888,52.51754653646628,1,52.51754653646628
889,31.769122477709992,1,31.769122477709992
890,69.76007243096424,1,69.76007243096424
891,58.91157811260904,1,58.91157811260904
892,50.82798242649543,1,50.82798242649543
893,50.782828282828284,1,50.782828282828284
894,45.440094636057815,1,45.440094636057815
895,48.5096870342772,1,48.5096870342772
896,71.32791327913279,1,71.32791327913279
897,48.39017409968996,1,48.39017409968996
898,69.83676366217175,1,69.83676366217175
899,70.70193285859614,1,70.70193285859614
900,58.11644754494232,1,58.11644754494232
901,55.12920908379013,1,55.12920908379013
902,57.31953558808682,1,57.31953558808682
903,70.36172695449243,1,70.36172695449243
904,37.630432996467015,1,37.630432996467015
905,23.118578172729798,1,23.118578172729798
906,71.36986301369863,1,71.36986301369863
907,53.98351648351648,1,53.98351648351648
908,59.92275698158052,1,59.92275698158052
909,-32.71962016130704,0,-0.0
910,63.07339449541285,1,63.07339449541285
911,70.53216838760922,1,70.53216838760922
912,48.3876500857633,1,48.3876500857633
913,53.998476770754,1,53.998476770754
914,32.360497379508786,1,32.360497379508786
915,39.89225589225589,1,39.89225589225589
916,39.369487708763366,1,39.369487708763366
917,21.700098190489552,1,21.700098190489552
918,73.64457831325302,1,73.64457831325302
919,65.45454545454545,1,65.45454545454545
920,57.464301168325406,1,57.464301168325406
921,69.31874689209349,1,69.31874689209349
922,68.85758998435054,1,68.85758998435054
923,59.12486659551761,1,59.12486659551761
924,68.00472255017709,1,68.00472255017709
925,62.15678471945881,1,62.15678471945881
926,24.050894085281982,1,24.050894085281982
927,60.23076923076923,1,60.23076923076923
928,71.66998011928429,1,71.66998011928429
929,41.88929631569757,1,41.88929631569757
930,32.25371120107962,1,32.25371120107962
931,69.04922454484154,1,69.04922454484154
932,2.7106054269301847,1,2.7106054269301847
933,62.18867924528302,1,62.18867924528302
934,58.3053946967388,1,58.3053946967388
935,72.72727272727273,1,72.72727272727273
936,37.858315443869174,1,37.858315443869174
937,69.79542719614922,1,69.79542719614922
938,24.676506267691064,1,24.676506267691064
939,65.88397790055248,1,65.88397790055248
940,62.07057723767235,1,62.07057723767235
941,72.3293768545994,1,72.3293768545994
942,16.160068114091104,1,16.160068114091104
943,50.33851784080512,1,50.33851784080512
944,47.83748361730013,1,47.83748361730013
945,41.9834445069517,1,41.9834445069517
946,70.68656716417911,1,70.68656716417911
947,40.03534529635672,1,40.03534529635672
948,61.86260623229462,1,61.86260623229462
949,50.838853996386476,1,50.838853996386476
950,46.88473520249221,1,46.88473520249221
951,71.12068965517241,1,71.12068965517241
952,66.70646766169153,1,66.70646766169153
953,46.7566249390343,1,46.7566249390343
954,73.58885017421602,1,73.58885017421602
955,69.90867579908677,1,69.90867579908677
956,43.269509718595884,1,43.269509718595884
957,68.79634911580148,1,68.79634911580148
958,64.09630146545709,1,64.09630146545709
959,50.15372790161414,1,50.15372790161414
960,72.92225201072387,1,72.92225201072387
961,50.777102036876144,1,50.777102036876144
962,53.993694167104564,1,53.993694167104564
963,72.44475138121547,1,72.44475138121547
964,35.95189355168885,1,35.95189355168885
965,65.33816425120773,1,65.33816425120773
966,55.620970002803475,1,55.620970002803475
967,4.517704517704518,1,4.517704517704518
968,72.58200168208579,1,72.58200168208579
969,64.45047489823608,1,64.45047489823608
970,66.39135959339264,1,66.39135959339264
971,34.34405356974441,1,34.34405356974441
972,74.10838351088466,1,74.10838351088466
973,19.14412171507607,1,19.14412171507607
974,32.34239932532152,1,32.34239932532152
975,2.822887247447317,1,2.822887247447317
976,77.82672540381792,1,77.82672540381792
977,67.12652739456051,1,67.12652739456051
978,66.53426017874877,1,66.53426017874877
979,62.738853503184714,1,62.738853503184714
980,60.37735849056604,1,60.37735849056604
981,72.80086346465191,1,72.80086346465191
982,50.6109121550453,1,50.6109121550453
983,67.90123456790124,1,67.90123456790124
984,69.77381768334475,1,69.77381768334475
985,47.455089820359284,1,47.455089820359284
986,85.49422336328625,1,85.49422336328625
987,65.67052670900262,1,65.67052670900262
988,67.02355460385438,1,67.02355460385438
989,63.095921883974725,1,63.095921883974725
990,55.845070422535215,1,55.845070422535215
991,-29.127604440980047,0,-0.0
992,64.58434613514828,1,64.58434613514828
993,63.290043290043286,1,63.290043290043286
994,49.1326441212546,1,49.1326441212546
995,57.23700268489138,1,57.23700268489138
996,49.84572078168137,1,49.84572078168137
997,37.60104872187022,1,37.60104872187022
998,62.21947704344245,1,62.21947704344245
999,41.800173761946134,1,41.800173761946134
1000,31.60050051188716,1,31.60050051188716
1001,37.029790148216996,1,37.029790148216996
1002,29.076423267326735,1,29.076423267326735
1003,56.95627484383873,1,56.95627484383873
1004,42.842178770949715,1,42.842178770949715
1005,51.61437535653166,1,51.61437535653166
1006,49.82517482517482,1,49.82517482517482
1007,62.43946188340808,1,62.43946188340808
1008,54.37039517749498,1,54.37039517749498
1009,35.027121391607956,1,35.027121391607956
1010,24.468460832097197,1,24.468460832097197
1011,63.947672181608304,1,63.947672181608304
1012,38.48351077642171,1,38.48351077642171
1013,51.72883997272816,1,51.72883997272816
1014,73.23703013358185,1,73.23703013358185
1015,31.35620100593593,1,31.35620100593593
1016,37.077749644908295,1,37.077749644908295
1017,75.55456965394853,1,75.55456965394853
1018,73.23753929052536,1,73.23753929052536
1019,66.22893954410307,1,66.22893954410307
1020,66.74289447892845,1,66.74289447892845
1021,32.22591362126246,1,32.22591362126246
1022,60.240503912960484,1,60.240503912960484
1023,44.25711275026343,1,44.25711275026343
1024,56.48248465149873,1,56.48248465149873
1025,-9.46720347948748,0,-0.0
1026,53.984,1,53.984
1027,48.29005508141154,1,48.29005508141154
1028,4.62248322147651,1,4.62248322147651
1029,32.54934901301974,1,32.54934901301974
1030,50.809838032393515,1,50.809838032393515
1031,58.46578221463287,1,58.46578221463287
1032,56.09883781802952,1,56.09883781802952
1033,56.46484139428296,1,56.46484139428296
1034,59.25785687239682,1,59.25785687239682
1035,66.40405177265053,1,66.40405177265053
1036,45.49646480172149,1,45.49646480172149
1037,35.97390493942218,1,35.97390493942218
1038,30.213624660775174,1,30.213624660775174
1039,72.19843633655995,1,72.19843633655995
1040,43.786982248520715,1,43.786982248520715
1041,49.44222558876188,1,49.44222558876188
1042,27.6863700995328,1,27.6863700995328
1043,43.629235508261,1,43.629235508261
1044,56.00370885489105,1,56.00370885489105
1045,53.95817958179582,1,53.95817958179582
1046,80.17100236492632,1,80.17100236492632
1047,-13.341534902970139,0,-0.0
1048,40.05667181865018,1,40.05667181865018
1049,71.05648535564853,1,71.05648535564853
1050,26.06911897642723,1,26.06911897642723
1051,54.06532314107019,1,54.06532314107019
1052,67.69435880343305,1,67.69435880343305
1053,55.370341248624,1,55.370341248624
1054,69.13062754423441,1,69.13062754423441
1055,62.464800397548444,1,62.464800397548444
1056,64.10063837776944,1,64.10063837776944
1057,80.56607978604859,1,80.56607978604859
1058,62.98324389442558,1,62.98324389442558
1059,67.5987152843378,1,67.5987152843378
1060,57.278911564625844,1,57.278911564625844
1061,57.79836277466609,1,57.79836277466609
1062,46.09948604992658,1,46.09948604992658
1063,44.051528163677695,1,44.051528163677695
1064,31.18602283080551,1,31.18602283080551
1065,51.867787991394486,1,51.867787991394486
1066,30.130735076467687,1,30.130735076467687
1067,51.86473198225207,1,51.86473198225207
1068,79.4735509997469,1,79.4735509997469
1069,41.236827509706046,1,41.236827509706046
1070,37.20751822017645,1,37.20751822017645
1071,75.32917532917533,1,75.32917532917533
1072,52.420591456736034,1,52.420591456736034
1073,46.09343041806431,1,46.09343041806431
1074,47.139258726160485,1,47.139258726160485
1075,50.52462425560071,1,50.52462425560071
1076,54.484402079722706,1,54.484402079722706
1077,73.67261069925867,1,73.67261069925867
1078,41.07720556089884,1,41.07720556089884
1079,55.01468736886278,1,55.01468736886278
1080,46.918595738157286,1,46.918595738157286
1081,33.6977987572853,1,33.6977987572853
1082,41.2407472682411,1,41.2407472682411
1083,56.376226197345645,1,56.376226197345645
1084,31.064620257019303,1,31.064620257019303
1085,53.69221532919752,1,53.69221532919752
1086,69.32270916334662,1,69.32270916334662
1087,57.27605727605728,1,57.27605727605728
1088,56.994132121900435,1,56.994132121900435
1089,62.76332345658968,1,62.76332345658968
1090,45.25444264943457,1,45.25444264943457
1091,66.72139925040157,1,66.72139925040157
1092,53.01085883514314,1,53.01085883514314
1093,70.20640143583607,1,70.20640143583607
1094,21.28213840752067,1,21.28213840752067
1095,70.61559172683883,1,70.61559172683883
1096,30.377912993087463,1,30.377912993087463
1097,33.65267713854983,1,33.65267713854983
1098,38.9819245082403,1,38.9819245082403
1099,55.47376169944263,1,55.47376169944263
1100,51.03088222281214,1,51.03088222281214
1101,53.867113812617895,1,53.867113812617895
1102,49.569732937685465,1,49.569732937685465
1103,49.97358689910196,1,49.97358689910196
1104,54.27605089386375,1,54.27605089386375
1105,24.180023132848646,1,24.180023132848646
1106,46.1305817470201,1,46.1305817470201
1107,61.83024536805208,1,61.83024536805208
1108,54.393521709166095,1,54.393521709166095
1109,67.16309480566655,1,67.16309480566655
1110,39.901290812452544,1,39.901290812452544
1111,20.218498560566918,1,20.218498560566918
1112,56.67494340173811,1,56.67494340173811
1113,51.49810708491076,1,51.49810708491076
1114,35.973144540182574,1,35.973144540182574
1115,25.522743947175346,1,25.522743947175346
1116,36.97605693263374,1,36.97605693263374
1117,65.29380554450192,1,65.29380554450192
1118,8.950749464668094,1,8.950749464668094
1119,45.79268537476414,1,45.79268537476414
1120,-4.2284157863378,0,-0.0
1121,33.29115586167381,1,33.29115586167381
1122,64.66325660699063,1,64.66325660699063
1123,79.44203683640303,1,79.44203683640303
1124,44.419275123558485,1,44.419275123558485
1125,13.51814359134091,1,13.51814359134091
1126,24.828052768068552,1,24.828052768068552
1127,21.515892420537895,1,21.515892420537895
1128,-9.214493816596377,0,-0.0
1129,-26.505614154474312,0,-0.0
1130,13.28420633339972,1,13.28420633339972
1131,41.326702063310705,1,41.326702063310705
1132,43.74590700720367,1,43.74590700720367
1133,70.58623426692368,1,70.58623426692368
1134,31.44450607013003,1,31.44450607013003
1135,-6.258181138191111,0,-0.0
1136,40.59485530546624,1,40.59485530546624
1137,14.748494939025736,1,14.748494939025736
1138,53.8978777054003,1,53.8978777054003
1139,33.58459833899942,1,33.58459833899942
1140,56.51474402074729,1,56.51474402074729
1141,79.6285018270402,1,79.6285018270402
1142,19.604586369481357,1,19.604586369481357
1143,72.52512998266897,1,72.52512998266897
1144,-17.265426880811496,0,-0.0
1145,11.365170435369558,1,11.365170435369558
1146,10.964674730697478,1,10.964674730697478
1147,-66.15545317868119,0,-0.0
1148,25.43427419947931,1,25.43427419947931
1149,33.60764283011729,1,33.60764283011729
1150,17.217923645948474,1,17.217923645948474
1151,32.54160948661107,1,32.54160948661107
1152,10.244233378561738,1,10.244233378561738
1153,32.607336390162565,1,32.607336390162565
1154,63.096576392437406,1,63.096576392437406
1155,33.37129120010122,1,33.37129120010122
1156,30.782741504390987,1,30.782741504390987
1157,-14.352783366867875,0,-0.0
1158,-7.960281340504757,0,-0.0
1159,-24.53712632594021,0,-0.0
1160,11.90392794595947,1,11.90392794595947
1161,33.42265719057051,1,33.42265719057051
1162,27.55891740632242,1,27.55891740632242
1163,50.80674336155126,1,50.80674336155126
1164,32.576697657547584,1,32.576697657547584
1165,-5.859221392056626,0,-0.0
1166,48.38129086642517,1,48.38129086642517
1167,48.4762254451992,1,48.4762254451992
1168,59.64439868530471,1,59.64439868530471
1169,64.96723381230085,1,64.96723381230085
1170,36.848888411556224,1,36.848888411556224
1171,29.10143329658214,1,29.10143329658214
1172,12.147915027537373,1,12.147915027537373
1173,68.39672200042025,1,68.39672200042025
1174,19.713694377371507,1,19.713694377371507
1175,46.51381909547739,1,46.51381909547739
1176,-13.409514046447118,0,-0.0
1177,-41.45441579983567,0,-0.0
1178,-9.283612659915146,0,-0.0
1179,-51.28563932132237,0,-0.0
1180,-22.497474344658904,0,-0.0
1181,-36.9652775949667,0,-0.0
1182,-16.02387373888722,0,-0.0
1183,-39.45511302214287,0,-0.0
1184,-38.152206918211945,0,-0.0
1185,-35.16552154903185,0,-0.0
1186,-27.938319810163197,0,-0.0
1187,-7.232518700221072,0,-0.0
1188,-62.98493988804581,0,-0.0
1189,-10.496309440063836,0,-0.0
1190,48.050640195655305,1,48.050640195655305
1191,-0.644194633220685,0,-0.0
1192,-17.440308999244813,0,-0.0
1193,-74.5698152933295,0,-0.0
1194,18.43940614570146,1,18.43940614570146
1195,39.54223761481705,1,39.54223761481705
1196,36.851282413789036,1,36.851282413789036
1197,35.28327306246898,1,35.28327306246898
1198,-30.21523178807947,0,-0.0
1199,15.982613652558072,1,15.982613652558072
1200,3.984794975731111,1,3.984794975731111
1201,61.50329329717164,1,61.50329329717164
1202,24.518611540443068,1,24.518611540443068
1203,-33.4806456240053,0,-0.0
1204,4.582151429194851,1,4.582151429194851
1205,-55.541513592946366,0,-0.0
1206,-80.9866957569405,0,-0.0
1207,36.110096212398005,1,36.110096212398005
1208,17.92883211678832,1,17.92883211678832
1209,24.581017954792003,1,24.581017954792003
1210,11.921413699215206,1,11.921413699215206
1211,32.354151915825526,1,32.354151915825526
1212,11.634213108827025,1,11.634213108827025
1213,27.87141683938837,1,27.87141683938837
1214,9.421756414889773,1,9.421756414889773
1215,17.28112576151932,1,17.28112576151932
1216,-26.4165046219248,0,-0.0
1217,5.487730435844219,1,5.487730435844219
1218,-7.5821530187912325,0,-0.0
1219,3.722783678540584,1,3.722783678540584
1220,-14.29998696842014,0,-0.0
1221,-2.3982829413960434,0,-0.0
1222,12.999292468000256,1,12.999292468000256
1223,10.930099217230891,1,10.930099217230891
1224,25.207786526684167,1,25.207786526684167
1225,-6.366919799962956,0,-0.0
1226,22.743376463339494,1,22.743376463339494
1227,-0.2828104286345559,0,-0.0
1228,16.17851319524126,1,16.17851319524126
1229,-4.773520998227479,0,-0.0
1230,39.957921993850135,1,39.957921993850135
1231,20.429869266563262,1,20.429869266563262
1232,28.7926314071764,1,28.7926314071764
1233,28.683278867102395,1,28.683278867102395
1234,29.627173592690838,1,29.627173592690838
1235,33.06959903446426,1,33.06959903446426
1236,28.74354561101549,1,28.74354561101549
1237,33.33223195109863,1,33.33223195109863
1238,12.631300536537443,1,12.631300536537443
1239,14.000587026709715,1,14.000587026709715
1240,12.72919506969756,1,12.72919506969756
1241,38.114008489993935,1,38.114008489993935
1242,12.47746061987548,1,12.47746061987548
1243,29.954451701615675,1,29.954451701615675
1244,24.280908903686417,1,24.280908903686417
1245,32.08031069099436,1,32.08031069099436
1246,24.245172994687056,1,24.245172994687056
1247,31.804258498319015,1,31.804258498319015
1248,12.683660388521842,1,12.683660388521842
1249,32.84062637201814,1,32.84062637201814
1250,25.347917907618996,1,25.347917907618996
1251,35.441400304414,1,35.441400304414
1252,5.520238480048845,1,5.520238480048845
1253,19.409822094385852,1,19.409822094385852
1254,-9.46796849109032,0,-0.0
1255,34.717767799871716,1,34.717767799871716
1256,14.959660877888691,1,14.959660877888691
1257,12.530120481927712,1,12.530120481927712
1258,25.62340347889551,1,25.62340347889551
1259,46.75553319919517,1,46.75553319919517
1260,15.726813032068105,1,15.726813032068105
1261,38.175164058556284,1,38.175164058556284
1262,-27.65399541497475,0,-0.0
1263,30.981641632529204,1,30.981641632529204
1264,29.964791370140087,1,29.964791370140087
1265,28.274111675126907,1,28.274111675126907
1266,3.685290404040404,1,3.685290404040404
1267,20.12160938375954,1,20.12160938375954
1268,-12.789959195338424,0,-0.0
1269,44.10313901345291,1,44.10313901345291
1270,3.0665752440656937,1,3.0665752440656937
1271,20.083974807557734,1,20.083974807557734
1272,22.8978978978979,1,22.8978978978979
1273,38.343748614989146,1,38.343748614989146
1274,3.151046960764383,1,3.151046960764383
1275,21.087264407887567,1,21.087264407887567
1276,29.63429534841869,1,29.63429534841869
1277,41.73136645962733,1,41.73136645962733
1278,27.184625492772668,1,27.184625492772668
1279,11.545873301287331,1,11.545873301287331
1280,15.367518653754564,1,15.367518653754564
1281,-4.24354804389458,0,-0.0
1282,21.994815118024288,1,21.994815118024288
1283,26.112309755670886,1,26.112309755670886
1284,29.400836042731072,1,29.400836042731072
1285,19.401118478491703,1,19.401118478491703
1286,52.33529653472127,1,52.33529653472127
1287,22.12655699653176,1,22.12655699653176
1288,34.01491188431993,1,34.01491188431993
1289,44.16932907348243,1,44.16932907348243
1290,-0.8792177814664005,0,-0.0
1291,39.646095996460964,1,39.646095996460964
1292,-8.11889846288381,0,-0.0
1293,27.346047214987816,1,27.346047214987816
1294,36.55882919314462,1,36.55882919314462
1295,26.14035087719298,1,26.14035087719298
1296,43.701047466264036,1,43.701047466264036
1297,44.28852781880847,1,44.28852781880847
1298,37.592784739404586,1,37.592784739404586
1299,30.384099583920772,1,30.384099583920772
1300,28.91198891198891,1,28.91198891198891
1301,29.56428352255293,1,29.56428352255293
1302,1.1401515955752777,1,1.1401515955752777
1303,44.551265395208645,1,44.551265395208645
1304,28.595519152011562,1,28.595519152011562
1305,19.63635295499941,1,19.63635295499941
1306,31.43062286842578,1,31.43062286842578
1307,30.957290132547865,1,30.957290132547865
1308,37.95542302251787,1,37.95542302251787
1309,13.94634631017975,1,13.94634631017975
1310,-41.500846683511305,0,-0.0
1311,-37.301723681269486,0,-0.0
1312,36.41599581124419,1,36.41599581124419
1313,25.93358737071312,1,25.93358737071312
1314,9.692314378218638,1,9.692314378218638
1315,33.188999414862494,1,33.188999414862494
1316,9.828297992118596,1,9.828297992118596
1317,36.32163125910301,1,36.32163125910301
1318,25.137412971784535,1,25.137412971784535
1319,3.725643492903536,1,3.725643492903536
1320,36.19263704896436,1,36.19263704896436
1321,-1.661221551580929,0,-0.0
1322,13.700047185220138,1,13.700047185220138
1323,31.6839785961599,1,31.6839785961599
1324,28.890326755095437,1,28.890326755095437
1325,30.530840747775667,1,30.530840747775667
1326,1.9754019513535799,1,1.9754019513535799
1327,43.19526627218935,1,43.19526627218935
1328,-22.5,0,-0.0
1329,35.12374934175882,1,35.12374934175882
1330,31.784188034188034,1,31.784188034188034
1331,-4.64753191433532,0,-0.0
1332,32.421431276031804,1,32.421431276031804
1333,35.79059334967396,1,35.79059334967396
1334,34.07205982324949,1,34.07205982324949
1335,21.856778425655975,1,21.856778425655975
1336,17.370833071755918,1,17.370833071755918
1337,17.99279505051296,1,17.99279505051296
1338,27.772951057051838,1,27.772951057051838
1339,-35.31065467022675,0,-0.0
1340,13.989538754160725,1,13.989538754160725
1341,33.59012518602819,1,33.59012518602819
1342,38.222754491017966,1,38.222754491017966
1343,16.511627906976745,1,16.511627906976745
1344,38.82266642215295,1,38.82266642215295
1345,35.72923076923077,1,35.72923076923077
1346,25.49427198817443,1,25.49427198817443
1347,22.259839187473553,1,22.259839187473553
1348,20.006336131791542,1,20.006336131791542
1349,25.893089960886574,1,25.893089960886574
1350,-2.2404202719406676,0,-0.0
1351,44.26008968609865,1,44.26008968609865
1352,30.665231721261854,1,30.665231721261854
1353,35.64290473017988,1,35.64290473017988
1354,28.287575232912854,1,28.287575232912854
1355,2.941176470588235,1,2.941176470588235
1356,41.36420525657071,1,41.36420525657071
1357,41.35065431273283,1,41.35065431273283
1358,38.412545493470354,1,38.412545493470354
1359,40.26069847515986,1,40.26069847515986
1360,35.76614148903305,1,35.76614148903305
1361,52.971369909889354,1,52.971369909889354
1362,7.858076988684824,1,7.858076988684824
1363,36.169754416199915,1,36.169754416199915
1364,3.070224405492911,1,3.070224405492911
1365,29.864990689013037,1,29.864990689013037
1366,13.459158415841586,1,13.459158415841586
1367,-0.754317141163263,0,-0.0
1368,35.931111386445295,1,35.931111386445295
1369,27.79193524209264,1,27.79193524209264
1370,26.30198849151431,1,26.30198849151431
1371,46.264908976773384,1,46.264908976773384
1372,29.031160702136344,1,29.031160702136344
1373,26.803304734667936,1,26.803304734667936
1374,-39.43773429285818,0,-0.0
1375,32.121859967931584,1,32.121859967931584
1376,42.955326460481096,1,42.955326460481096
1377,36.665344440037025,1,36.665344440037025
1378,3.0791197194028,1,3.0791197194028
1379,35.73954649469523,1,35.73954649469523
1380,46.28556714304107,1,46.28556714304107
1381,15.38647667697271,1,15.38647667697271
1382,37.026993199549416,1,37.026993199549416
1383,41.91795004529572,1,41.91795004529572
1384,-11.808376775121337,0,-0.0
1385,27.907830600746976,1,27.907830600746976
1386,26.045168067226893,1,26.045168067226893
